"Name","Type","Label","Host","Tags","Compare offset (in seconds)","Time","Point","Mean","Count"
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/22/2022 18:00:00","31.91222222222222","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/22/2022 18:30:00","22.673888888888893","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/22/2022 19:00:00","1128.028888888889","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/22/2022 19:30:00","23.672222222222217","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/22/2022 20:00:00","31.401111111111103","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/22/2022 20:30:00","38.8111111111111","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/22/2022 21:00:00","26.92611111111111","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/22/2022 21:30:00","34.45166666666667","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/22/2022 22:00:00","87.39055555555554","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/22/2022 22:30:00","10.052777777777779","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/22/2022 23:00:00","870.9388888888888","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/22/2022 23:30:00","52.97222222222221","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 00:00:00","1197.6855555555555","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 00:30:00","44.862777777777765","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 01:00:00","41.16999999999999","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 01:30:00","35.00388888888888","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 02:00:00","71.25555555555555","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 02:30:00","26.035632183908042","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 03:00:00","28.408888888888885","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 03:30:00","14.195555555555558","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 04:00:00","31.330555555555545","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 04:30:00","35.55888888888887","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 05:00:00","84.49055555555556","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 05:30:00","45.301666666666655","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 06:00:00","49.35222222222221","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 06:30:00","22.366111111111117","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 07:00:00","29.38166666666666","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 07:30:00","23.83055555555556","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 08:00:00","31.975555555555555","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 08:30:00","23.40333333333334","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 09:00:00","3093.641111111113","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 09:30:00","19.494444444444447","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 10:00:00","11013.133888888888","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 10:30:00","1186.348888888889","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 11:00:00","12203.945555555549","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 11:30:00","4740.082777777777","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 12:00:00","2466.0016666666684","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 12:30:00","32.39777777777777","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 13:00:00","4006.493333333334","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 13:30:00","219.60000000000008","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 14:00:00","10614.523888888889","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 14:30:00","6090.982222222222","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 15:00:00","510.2278735632183","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 15:30:00","19.60111111111111","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 16:00:00","18088.44277777778","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 16:30:00","23670.848888888893","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 17:00:00","1875.8466666666666","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 17:30:00","15.441111111111116","",""
"Data","METRIC","edge.T0.SR-vmca.iface.cross-vpc-1i.rx_packets","sddc-prod.8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6.nsxt.nsx-edge-1-172-27-236-8.observability","""subcomponent=NSX-Edge-1-172-27-236-8, org_type=CUSTOMER, org_id=7a6a0b08-846f-486f-90ed-86271846f9fe, sddc_id=8ffa8b07-9f05-47a2-a53e-9574b8ab0bb6, port=5002, region_type=commercial, metric_type=gauge, region=ap-southeast-2, component=nsxt.edge.observability""","0","05/23/2022 18:00:00","51.558333333333316","",""
